generation,candidate_id,ideology,alpha,is_winner
32,3,54.90864071725058,0.82083254486059,False
33,0,54.5492815955322,0.841712207211924,True
33,1,56.19483234306295,0.8610248916713766,False
33,2,56.66368825796046,0.8075227160903736,False
33,3,57.23564651059008,0.8433062058903755,False
34,0,54.5492815955322,0.841712207211924,True
34,1,53.821261682917985,0.8391852227344854,False
34,2,53.91068599189188,0.7640450902403709,False
34,3,55.971506394261844,0.8680645297596722,False
35,0,59.09684410432571,0.8283079487099616,False
35,1,53.821261682917985,0.8391852227344854,True
35,2,53.6323920674351,0.7520783412047372,False
35,3,55.00677857601932,0.9107444103472135,False
36,0,50.12898017185105,0.7605931859710515,False
36,1,52.54723303362154,0.7665074073218976,False
36,2,53.6323920674351,0.7520783412047372,True
36,3,55.598027725921305,0.7606584603040369,False
37,0,55.02292282735309,0.7593910152008985,False
37,1,55.475535126188674,0.8068806036712053,False
37,2,53.55248031653102,0.7241067931747767,False
37,3,55.598027725921305,0.7606584603040369,True
38,0,55.46359618178593,0.7739064416870642,False
38,1,53.81922224091926,0.7597988317345288,False
38,2,53.55248031653102,0.7241067931747767,True
38,3,52.86845875277259,0.683754877751136,False
39,0,55.46359618178593,0.7739064416870642,True
39,1,55.77544270469218,0.8693454245916236,False
39,2,54.61758372494744,0.8118890682917124,False
39,3,56.01258132327874,0.7829900789532483,False
40,0,54.5436180951956,0.8152846861607502,False
40,1,55.15153018802717,0.8033490167568312,False
40,2,54.61758372494744,0.8118890682917124,True
40,3,54.57266197792458,0.8810389307343587,False
41,0,56.02040455823164,0.809918785118127,False
41,1,55.15153018802717,0.8033490167568312,True
41,2,56.28284687657482,0.8165757201726812,False
41,3,54.802933882523,0.8326032307319174,False
42,0,54.70601287741823,0.7790347971591629,False
42,1,55.63313499928616,0.7903387112536052,False
42,2,52.84148516752183,0.8538797603018103,False
42,3,54.802933882523,0.8326032307319174,True
43,0,55.83862507779891,0.8324884548032093,False
43,1,51.925004388846844,0.8358719317583589,False
43,2,52.84148516752183,0.8538797603018103,True
43,3,52.758712088292086,0.7869813402042618,False
44,0,55.83862507779891,0.8324884548032093,True
44,1,60.03422663934229,0.873540852608605,False
44,2,56.379300929277655,0.8966351171469354,False
44,3,57.99597218043972,0.8826454729054559,False
45,0,55.83862507779891,0.8324884548032093,True
45,1,55.44247515855177,0.8495260890596975,False
45,2,58.609134830177325,0.956561375946992,False
45,3,53.302486977044744,0.7747584065337259,False
46,0,51.142294010729564,0.8051515158441999,False
46,1,53.506557201629406,0.7441943227939377,False
46,2,53.72392108205605,0.7029297096951199,False
46,3,53.302486977044744,0.7747584065337259,True
47,0,50.27513492407238,0.6580845011602443,False
47,1,51.098495668871585,0.792546669527467,False
47,2,53.72392108205605,0.7029297096951199,True
47,3,52.36015847107379,0.7307235810144012,False
48,0,53.51461793236052,0.7815668469829101,False
48,1,53.05722022855725,0.795449599775615,False
48,2,53.72392108205605,0.7029297096951199,True
48,3,52.73043120632623,0.7126029213861136,False
49,0,50.244313487010935,0.7545658704819129,False
49,1,51.96169761676018,0.6651366009139745,False
49,2,53.72392108205605,0.7029297096951199,True
49,3,51.82387001246349,0.7226243228407537,False
50,0,54.78180989976814,0.7195550408032324,False
50,1,53.82044949590736,0.6469036599954837,False
50,2,53.72392108205605,0.7029297096951199,True
50,3,51.66888973562032,0.7060291322212088,False
51,0,54.78180989976814,0.7195550408032324,True
51,1,58.64616623893083,0.7076382725298661,False
51,2,52.934148459414295,0.7082234261193906,False
51,3,52.24168294299557,0.7373469906768734,False
52,0,51.31484414456064,0.7275733700420355,False
52,1,55.018977706259,0.7868177330411659,False
52,2,53.11928546906435,0.7917326775030804,False
52,3,52.24168294299557,0.7373469906768734,True
53,0,57.510197580554696,0.738737620997104,False
53,1,55.018977706259,0.7868177330411659,True
53,2,53.756180149501965,0.8119640089246974,False
53,3,54.538012632742316,0.7516051306867528,False
54,0,54.46178126971878,0.8412439744711904,False
54,1,51.93593245811168,0.7211861243030931,False
54,2,53.756180149501965,0.8119640089246974,True
54,3,53.53993029654144,0.7745376112577445,False
55,0,54.46178126971878,0.8412439744711904,True
55,1,54.93648079873763,0.8549829163237987,False
55,2,53.83689691540598,0.8282517897530209,False
55,3,54.342717340309974,0.8636694615968107,False
56,0,54.53603045866131,0.8047510490831316,False
56,1,53.223619947666755,0.7768783473943403,False
56,2,53.83689691540598,0.8282517897530209,True
56,3,51.33750336981728,0.8985605967277344,False
57,0,54.53603045866131,0.8047510490831316,True
57,1,57.65082575995935,0.7267436046388699,False
57,2,54.19545343400231,0.7750832293343072,False
57,3,53.45443084336156,0.8883823895058669,False
58,0,54.65435501532554,0.8541759730675377,False
58,1,54.11748388006586,0.877522433248635,False
58,2,51.890798667215336,0.8692141604983254,False
58,3,53.45443084336156,0.8883823895058669,True
59,0,54.65435501532554,0.8541759730675377,True
59,1,55.21321106439102,0.8674878434089295,False
59,2,53.206457181814535,0.7931946883088492,False
59,3,55.19767658407359,0.7674370576903409,False
60,0,52.480277368940015,0.7981502891563037,False
60,1,53.2583406088628,0.7637833518944233,False
60,2,53.206457181814535,0.7931946883088492,True
60,3,55.41763110740886,0.7645795707715912,False
61,0,52.73822902745903,0.7041787911301088,False
61,1,52.43881170474684,0.8683388411081804,False
61,2,56.25575075675679,0.707031917490293,False
61,3,55.41763110740886,0.7645795707715912,True
62,0,53.873965569923406,0.8890091049294052,False
62,1,52.43881170474684,0.8683388411081804,True
62,2,51.953269162546114,0.8814250830921756,False
62,3,51.042553746809126,0.843275434470597,False
63,0,53.873965569923406,0.8890091049294052,True
63,1,53.301114742051894,0.9582381129713589,False
63,2,57.77617204300353,0.9140125841808165,False
63,3,53.947538087184824,0.8750907318497548,False
64,0,50.48041322669056,0.980530738284409,False
64,1,53.301114742051894,0.9582381129713589,True
64,2,54.33207380363969,0.9807381780061326,False
64,3,50.540767951908215,0.9005339159522288,False
65,0,53.50551565880195,0.9559465277454745,False
65,1,54.27295199813352,0.8947723446097552,False
65,2,54.33207380363969,0.9807381780061326,True
65,3,54.53183795664494,0.9424361838299912,False
66,0,53.50551565880195,0.9559465277454745,True
66,1,49.053280416846775,0.9202953299139873,False
66,2,55.33946822494042,0.9922322354015722,False
66,3,50.4611565451556,0.9277520157249117,False
67,0,54.84602661130265,0.9915182959701941,False
67,1,55.577696190137104,0.9839657615757083,False
67,2,55.33946822494042,0.9922322354015722,True
67,3,53.33395779090658,0.8884832110930698,False
68,0,54.97699240890442,0.9146605119962598,False
68,1,53.243216966987994,0.8810461186264267,False
68,2,56.79458882991926,0.8532585648165818,False
68,3,53.33395779090658,0.8884832110930698,True
69,0,58.980070944500945,0.8647049275917845,False
69,1,56.7332711000457,0.8355799884835104,False
69,2,56.79458882991926,0.8532585648165818,True
69,3,55.831968351204715,0.843249972285548,False
70,0,58.70274252370996,0.9288212721361269,False
70,1,55.91365520073672,0.7848739556234977,False
70,2,56.977152733291206,0.8613508820690703,False
70,3,55.831968351204715,0.843249972285548,True
71,0,54.98062429816353,0.8984729841222054,False
71,1,55.85253126551537,0.8810344144279825,False
71,2,53.562551898068136,0.8544792608237928,False
71,3,55.831968351204715,0.843249972285548,True
72,0,53.30829098591661,0.806903213762215,False
72,1,57.770706631326746,0.855926485743849,False
72,2,53.562551898068136,0.8544792608237928,True
72,3,52.31409263248639,0.9328549679969786,False
73,0,55.4965835549085,0.8358942756408502,False
73,1,57.770706631326746,0.855926485743849,True
73,2,55.57615050648868,0.8107685338940049,False
73,3,55.13202845802504,0.8523610252622941,False
74,0,55.46193757209177,0.8243563779684405,False
74,1,53.3978888988995,0.8207817358660714,False
74,2,57.546724864516385,0.8022328917267608,False
74,3,55.13202845802504,0.8523610252622941,True
75,0,52.14870994029608,0.906381086515371,False
75,1,53.3978888988995,0.8207817358660714,True
75,2,51.010760534350815,0.8101744456667734,False
75,3,53.79804866200429,0.8536610304877303,False
76,0,52.820004545456875,0.9082240234488179,False
76,1,55.581298897057906,0.9220720435990283,False
76,2,54.826338088782784,0.8955393411102373,False
76,3,53.79804866200429,0.8536610304877303,True
77,0,52.820004545456875,0.9082240234488179,True
77,1,54.307910237786665,0.9057215388283262,False
77,2,52.999807692002335,0.8220215132719115,False
77,3,52.06570569423376,0.9243610015430779,False
78,0,56.408137625345105,0.9057104939132462,False
78,1,54.307910237786665,0.9057215388283262,True
78,2,55.90366323062899,0.8972865832174505,False
78,3,52.001723714178304,0.9333477544862261,False
79,0,56.408137625345105,0.9057104939132462,True
79,1,53.53018195639662,0.9877881033646865,False
79,2,53.67750298299778,1.0,False
79,3,57.63444098219439,0.9093179370328605,False
80,0,53.97277510646586,1.0,False
80,1,53.53018195639662,0.9877881033646865,True
80,2,55.13395838482958,0.9112434979453558,False
80,3,55.767891900668346,0.9665647677215196,False
81,0,56.385645498531886,1.0,False
81,1,53.53018195639662,0.9877881033646865,True
81,2,52.99734617111223,0.9191962097088517,False
81,3,53.32455336702659,1.0,False
82,0,56.385645498531886,1.0,True
82,1,56.866150807721986,0.9706767689120807,False
82,2,56.7679853241783,0.950097217061423,False
82,3,59.3276386575419,0.9523598489209546,False
83,0,56.385645498531886,1.0,True
83,1,56.052526343978066,1.0,False
83,2,54.00675855683616,1.0,False
83,3,56.34244980523859,0.9732571368139868,False
84,0,51.89486587978629,0.9447404204260107,False
84,1,57.42607074679591,1.0,False
84,2,54.00675855683616,1.0,True
84,3,54.25444258971264,1.0,False
85,0,56.82308625890281,1.0,False
85,1,57.42607074679591,1.0,True
85,2,59.32578654907147,1.0,False
85,3,53.48754499869223,1.0,False
86,0,52.77870012002471,1.0,False
86,1,51.25358822682069,0.9776504759094302,False
86,2,55.599049326623955,0.9605866808709451,False
86,3,53.48754499869223,1.0,True
87,0,56.67851980130955,0.8953596203260958,False
87,1,57.34743511328505,0.9779362433896136,False
87,2,55.599049326623955,0.9605866808709451,True
87,3,55.27908201427405,0.8818277127399073,False
88,0,53.84834024101146,0.8496610509315592,False
88,1,57.84475646364745,0.9668006592709888,False
88,2,56.06668226850571,0.859199829423997,False
88,3,55.27908201427405,0.8818277127399073,True
89,0,53.84834024101146,0.8496610509315592,True
89,1,53.58824537662827,0.870948081460849,False
89,2,52.566220692795156,0.8299743926224811,False
89,3,52.16804220242477,0.8582592636673319,False
90,0,53.84834024101146,0.8496610509315592,True
90,1,53.438617576848536,0.892910966357807,False
90,2,53.364126870882025,0.8443073842149322,False
90,3,55.44408201365073,0.8045369121847017,False
91,0,56.79803723898224,0.7900821228018443,False
91,1,56.41850228286642,0.7873777104881748,False
91,2,51.04295314216249,0.8428201800928422,False
91,3,55.44408201365073,0.8045369121847017,True
92,0,51.99430281839552,0.7130170602538835,False
92,1,48.82279967883041,0.7630758978312305,False
92,2,51.04295314216249,0.8428201800928422,True
92,3,46.491339937069164,0.7928998553169209,False
93,0,51.99430281839552,0.7130170602538835,True
93,1,49.695705281046884,0.7906574206472103,False
93,2,53.97223038456948,0.7224435916837655,False
93,3,51.04954106730799,0.6337102450892357,False
94,0,54.39448454522629,0.7130012742899784,False
94,1,55.10569126819594,0.8030297063065603,False
94,2,53.97223038456948,0.7224435916837655,True
94,3,57.04977826688949,0.6903847290104962,False
95,0,53.07453302386542,0.7379267909785132,False
95,1,54.50863136049702,0.8108986201993935,False
95,2,53.97223038456948,0.7224435916837655,True
95,3,57.67385072251388,0.6493323385875038,False
96,0,53.07453302386542,0.7379267909785132,True
96,1,53.78131513576205,0.8229652662620613,False
96,2,55.188743892749976,0.7547512420336229,False
96,3,47.88522448454165,0.7978607271018966,False
97,0,56.79743597602795,0.7190139733257933,False
97,1,54.93401312451731,0.8143340093272157,False
97,2,55.188743892749976,0.7547512420336229,True
97,3,58.08528214311793,0.7010024787341882,False
98,0,52.860375796635424,0.8004162953414338,False
98,1,54.93401312451731,0.8143340093272157,True
98,2,55.937524722498765,0.8244065826463284,False
98,3,51.1385918680163,0.8950007554277888,False
99,0,57.043893574443366,0.8893607113351423,False
99,1,57.028864712684864,0.8143884678459953,False
99,2,55.937524722498765,0.8244065826463284,True
99,3,56.375665141859535,0.8375209135949868,False
100,0,59.42362957826046,0.8710242292597524,False
100,1,57.84558805676906,0.818171398657836,False
100,2,55.937524722498765,0.8244065826463284,True
100,3,54.77885140806738,0.860009130107573,False
101,0,58.10185566555491,0.82191815733177,False
101,1,54.70102676000916,0.9873937152304588,False
101,2,51.05371410119899,0.8421886697456603,False
101,3,54.77885140806738,0.860009130107573,True
102,0,50.781253360486325,0.9747886256523709,False
102,1,51.284578552568306,0.8473761367442086,False
102,2,51.05371410119899,0.8421886697456603,True
102,3,54.02920076512191,0.8551221929684623,False
103,0,55.4378173614581,0.927839366787994,False
103,1,54.736445130195435,0.9284397617612958,False
103,2,54.75562028712785,0.8008460197900652,False
103,3,54.02920076512191,0.8551221929684623,True
104,0,53.633379245690236,0.7644583363481958,False
104,1,52.94806918970652,0.8767659225709262,False
104,2,58.18888923878931,0.869903725717507,False
104,3,54.02920076512191,0.8551221929684623,True
105,0,51.92573715646538,0.7846442765728738,False
105,1,52.94806918970652,0.8767659225709262,True
105,2,55.073542123037136,0.8477191661511893,False
105,3,52.99366598908526,0.8776686780537402,False
106,0,56.69838812440214,0.7637295919054424,False
106,1,52.57300048609968,0.8164247308278841,False
106,2,55.073542123037136,0.8477191661511893,True
106,3,54.83075290100955,0.8784759390688868,False
107,0,53.222220097950185,0.7523799672610063,False
107,1,52.57300048609968,0.8164247308278841,True
107,2,52.87132313238643,0.8499532003587568,False
107,3,51.86707710581604,0.832777921022029,False
108,0,53.222220097950185,0.7523799672610063,True
108,1,56.57459094910311,0.7071035852388228,False
108,2,51.81478487676337,0.7864297676473448,False
108,3,55.61233237731914,0.7574839546965009,False
109,0,56.47026036584343,0.6932056159497423,False
109,1,56.57459094910311,0.7071035852388228,True
109,2,55.757969424882006,0.7247877653013135,False
109,3,54.7679748245429,0.6165821018490634,False
110,0,52.80622107108493,0.669284356408529,False
110,1,56.099938505164104,0.6341860464192823,False
110,2,54.31110759833749,0.6698571769468045,False
110,3,54.7679748245429,0.6165821018490634,True
111,0,52.80622107108493,0.669284356408529,True
111,1,49.77652775665406,0.6875085516208204,False
111,2,52.21210490757017,0.6655212920466678,False
111,3,52.314470390313765,0.6329136373198659,False
112,0,52.80622107108493,0.669284356408529,True
112,1,52.067599831266,0.6628869093025473,False
112,2,57.03792252893406,0.5381341421846525,False
112,3,52.491333101661425,0.7035624356824862,False
113,0,57.17477564641783,0.6071985305553028,False
113,1,57.94642889923479,0.5537609568088219,False
113,2,57.03792252893406,0.5381341421846525,True
113,3,56.906241860311745,0.49871054841956,False
114,0,56.626735179889906,0.4277865561140754,False
114,1,55.902406302607716,0.47094280560890506,False
114,2,56.415520866611416,0.5333664744947483,False
114,3,56.906241860311745,0.49871054841956,True
115,0,55.37775859223957,0.40747121265461234,False
115,1,55.902406302607716,0.47094280560890506,True
115,2,54.33897142725566,0.5878227297186579,False
115,3,53.2235840610771,0.47494779288581757,False
116,0,56.31131023730502,0.49161535380016336,False
116,1,55.902406302607716,0.47094280560890506,True
116,2,55.96156824455819,0.4948654703353901,False
116,3,55.937339652877334,0.4618207063889581,False
117,0,50.83863967582766,0.5736572821090457,False
117,1,55.902406302607716,0.47094280560890506,True
117,2,53.991039271426445,0.49213353981081776,False
117,3,53.74759965318879,0.4642590950928161,False
118,0,57.04470380953392,0.5334379311434629,False
118,1,55.902406302607716,0.47094280560890506,True
118,2,57.646136737610966,0.48579522706677786,False
118,3,57.281452700183586,0.46275724578019356,False
119,0,55.66584253241969,0.5701723007683994,False
119,1,55.902406302607716,0.47094280560890506,True
119,2,53.541300530212176,0.5186993015550687,False
119,3,55.85929053536166,0.544466502573727,False
120,0,51.91763042606273,0.5542423751085427,False
120,1,51.28910015822849,0.40613864829057644,False
120,2,53.541300530212176,0.5186993015550687,True
120,3,51.61753145893253,0.5033059642592239,False
121,0,53.668067383395304,0.5522405995210297,False
121,1,52.964574165306736,0.4858595075318571,False
121,2,53.541300530212176,0.5186993015550687,True
121,3,53.94179645182603,0.5077096267678429,False
122,0,59.227641821237455,0.46543461471630965,False
122,1,53.65077973148101,0.49102238823466454,False
122,2,56.51890592873399,0.5523780621519274,False
122,3,53.94179645182603,0.5077096267678429,True
123,0,53.50004393526837,0.5075822976352388,False
123,1,53.65077973148101,0.49102238823466454,True
123,2,57.362893464378146,0.48796500545851934,False
123,3,52.9703279919518,0.45337032411185807,False
124,0,56.154818811873724,0.4604152034932043,False
124,1,57.40350450583991,0.5940945034386924,False
124,2,57.362893464378146,0.48796500545851934,True
124,3,56.651116691732476,0.4446520027361525,False
125,0,56.154818811873724,0.4604152034932043,True
125,1,59.33774704006806,0.4126980879547556,False
125,2,55.22675534823778,0.46044457039503534,False
125,3,56.464559542569866,0.38422966417773935,False
126,0,55.24812691325978,0.41841210319598987,False
126,1,56.57766603556279,0.4332575508722599,False
126,2,55.22675534823778,0.46044457039503534,True
126,3,56.86345155293059,0.41177745973348207,False
127,0,53.845038919522196,0.4546437061223457,False
127,1,57.189299044294955,0.5123923441802299,False
127,2,55.22675534823778,0.46044457039503534,True
127,3,53.65178128356747,0.49127561057324326,False
128,0,54.85046109364021,0.49231844741096653,False
128,1,53.54084374980859,0.47236584743957594,False
128,2,53.80755733962322,0.5904500132979346,False
128,3,53.65178128356747,0.49127561057324326,True
129,0,54.85046109364021,0.49231844741096653,True
129,1,53.152442073826585,0.5125476681334038,False
129,2,53.79583661240069,0.48841395745659777,False
129,3,57.06436078565729,0.4801840507291651,False
130,0,51.232612106402414,0.5107711723798135,False
130,1,53.152442073826585,0.5125476681334038,True
130,2,53.68947171923671,0.4811001193932515,False
130,3,54.32611927805657,0.53696570877619,False
131,0,53.45926676437225,0.5281960717216505,False
131,1,49.58833341549851,0.5391493093465572,False
131,2,49.442777797570905,0.45732965200289644,False
131,3,54.32611927805657,0.53696570877619,True
132,0,52.68088264063484,0.5238290173626945,False
132,1,53.543578876381666,0.5348522918595987,False
132,2,54.98324706463365,0.5484947337718518,False
132,3,54.32611927805657,0.53696570877619,True
133,0,53.16748383911136,0.5903971629695159,False
133,1,50.99457577782339,0.5464074581088202,False
133,2,54.98324706463365,0.5484947337718518,True
133,3,53.804675686621216,0.5539029465628158,False
134,0,52.910892265211004,0.4992457220906273,False
134,1,53.66573289675381,0.6504790356297977,False
134,2,54.98324706463365,0.5484947337718518,True
134,3,56.71615286832527,0.5180955557133421,False
135,0,53.77502992191723,0.48102208124194573,False
135,1,56.45912807348306,0.5535192617660665,False
135,2,58.870493286975545,0.5100635642372664,False
135,3,56.71615286832527,0.5180955557133421,True
136,0,53.77502992191723,0.48102208124194573,True
136,1,52.351502659292635,0.4503522111341997,False
136,2,52.932088255295085,0.48429400820871105,False
136,3,56.39910293541608,0.463961237058224,False
137,0,56.82985478853941,0.3728146126664868,False
137,1,56.91853788277402,0.4304255706424303,False
137,2,57.38356915510921,0.48743870840126335,False
137,3,56.39910293541608,0.463961237058224,True
138,0,54.11506242273337,0.4895697634424135,False
138,1,58.9310527713584,0.45821654384602173,False
138,2,56.78093357643646,0.41749973579922095,False
138,3,56.39910293541608,0.463961237058224,True
139,0,54.11506242273337,0.4895697634424135,True
139,1,53.92021944193797,0.5396475449046793,False
139,2,49.72121894275638,0.3835899143264428,False
139,3,58.138746461025725,0.5456831567453093,False
140,0,57.15942318054192,0.560783694097025,False
140,1,55.99090434117826,0.5200057020070015,False
140,2,57.54108954638896,0.6558588845600358,False
140,3,58.138746461025725,0.5456831567453093,True
141,0,57.24454530331371,0.5873106182908144,False
141,1,55.99090434117826,0.5200057020070015,True
141,2,52.303173923779184,0.516715164275187,False
141,3,60.00402659513359,0.5255043291418255,False
142,0,54.33516960402568,0.4788226342999916,False
142,1,52.887907000084866,0.43709050662548654,False
142,2,52.303173923779184,0.516715164275187,True
142,3,51.81666607619035,0.5835667714800038,False
143,0,54.33516960402568,0.4788226342999916,True
143,1,53.657311039542,0.4672714559810773,False
143,2,57.12924706230875,0.4947534350714222,False
143,3,54.55881055962882,0.4348319818643337,False
144,0,56.884881233893466,0.48884986230477767,False
144,1,53.657311039542,0.4672714559810773,True
144,2,56.93523566858886,0.4524022274306971,False
144,3,54.001385772257336,0.47397628558933214,False
145,0,52.81477967406196,0.39902059826686215,False
145,1,53.657311039542,0.4672714559810773,True
145,2,50.712177935676344,0.5113034634133989,False
145,3,52.38410101403058,0.5051569424401355,False
146,0,52.88168155766947,0.4664795479473334,False
146,1,53.657311039542,0.4672714559810773,True
146,2,55.925625370027134,0.5117546267538414,False
146,3,52.24627134974967,0.5538529657339376,False
147,0,54.64920525492052,0.4474641050745697,False
147,1,57.687906416091565,0.5467938665401358,False
147,2,55.925625370027134,0.5117546267538414,True
147,3,53.28569356497717,0.4790944362543898,False
148,0,53.61109798736897,0.4381588060320607,False
148,1,52.13753272744795,0.5125824358154255,False
148,2,54.519118804318275,0.5162787922440175,False
148,3,53.28569356497717,0.4790944362543898,True
149,0,53.09531176973357,0.56487213394608,False
149,1,52.59219123877713,0.47949415298655496,False
149,2,54.519118804318275,0.5162787922440175,True
149,3,55.83159521692768,0.5392356774053328,False
150,0,52.08722799439395,0.5768108512504757,False
150,1,56.37592314840456,0.5114216743443692,False
150,2,56.48665987929247,0.5858129650439952,False
150,3,55.83159521692768,0.5392356774053328,True
151,0,52.08722799439395,0.5768108512504757,True
151,1,50.48341789887391,0.6138515412755639,False
151,2,48.84684756471762,0.4977004513289226,False
151,3,48.72757027660251,0.5791389457801139,False
152,0,52.08722799439395,0.5768108512504757,True
152,1,50.39728515078989,0.646605467600937,False
152,2,51.98774338265755,0.6175111980529784,False
152,3,50.47320973520816,0.6035231889630162,False
153,0,52.08722799439395,0.5768108512504757,True
